id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres,log_popularity,popularity_bin
339403,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",64.614,2017-06-28,7.45,15629,"[28, 80]","['Action', 'Crime']",4.183789087814526,High
956964,Consent,"In 2013, Vanessa Springora recounts how she found herself under the influence of a famous writer. In 1986, she was 13; him, almost 50. The victim of a triple predation: sexual, literary, and psychic, there's more beyond her individual story. She questions the excesses of an era, and the complacency of an environment blinded by talent and celebrity.",64.594,2023-10-11,6.846,178,"[36, 18]","['History', 'Drama']",4.183484228352376,High
812,Aladdin,"Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street urchin Aladdin. The couple falls in love, although Jasmine may only marry a prince. After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",64.541,1992-11-25,7.7,11195,"[16, 10751, 12, 14, 10749]","['Animation', 'Family', 'Adventure', 'Fantasy', 'Romance']",4.1826759010120655,High
273481,Sicario,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,64.507,2015-09-17,7.4,8520,"[28, 80, 53]","['Action', 'Crime', 'Thriller']",4.182157007159998,High
9902,Wrong Turn,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",64.506,2003-05-30,6.355,2683,"[27, 53]","['Horror', 'Thriller']",4.182141741499338,High
32657,Percy Jackson & the Olympians: The Lightning Thief,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",64.501,2010-02-01,6.2,7415,"[12, 14, 10751]","['Adventure', 'Fantasy', 'Family']",4.182065409700237,High
564,The Mummy,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,64.457,1999-04-16,6.9,9019,"[12, 28, 14]","['Adventure', 'Action', 'Fantasy']",4.181393438508623,High
836225,The Exorcism of God,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",64.415,2022-03-11,7.1,1067,"[27, 80, 18, 14]","['Horror', 'Crime', 'Drama', 'Fantasy']",4.180751589962839,High
172385,Rio 2,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",64.322,2014-03-19,6.5,3458,"[16, 12, 35, 10751]","['Animation', 'Adventure', 'Comedy', 'Family']",4.179328886127098,High
648412,Silo,"Disaster strikes in a small American farm town when teenager Cody Rose becomes the victim of a grain entrapment accident. As corn becomes quicksand inside of a 50-foot tall silo, the town locals must put aside their differences to save Cody from drowning in the crop they harvest.",64.304,2021-05-07,4.6,8,"[18, 9648, 53]","['Drama', 'Mystery', 'Thriller']",4.179053290149055,High
1149913,TOGEFILM - Mei Mei,,64.302,2023-04-06,10.0,1,"[18, 10749]","['Drama', 'Romance']",4.179022663684725,High
1154762,His Three Daughters,Emotions run high when three estranged sisters reunite in a cramped New York City apartment to watch over their ailing father during his final days.,64.238,2024-09-05,6.9,141,"[18, 35]","['Drama', 'Comedy']",4.178042121243667,High
39323,Dragon Ball Z: Bardock - The Father of Goku,"Bardock, Son Goku's father, is a low-ranking Saiyan soldier who was given the power to see into the future by the last remaining alien on a planet he just destroyed. He witnesses the destruction of his race and must now do his best to stop Frieza's impending massacre.",64.225,1990-10-17,7.546,692,"[16, 28, 878, 18, 14]","['Animation', 'Action', 'Science Fiction', 'Drama', 'Fantasy']",4.177842831022792,High
1125311,Imaginary,"When Jessica moves back into her childhood home with her family, her youngest stepdaughter Alice develops an eerie attachment to a stuffed bear named Chauncey she finds in the basement. Alice starts playing games with Chauncey that begin playful and become increasingly sinister. As Alice’s behavior becomes more and more concerning, Jessica intervenes only to realize Chauncey is much more than the stuffed toy bear she believed him to be.",64.222,2024-03-06,6.1,492,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']",4.177796835331047,High
281338,War for the Planet of the Apes,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",64.182,2017-07-11,7.206,8955,"[18, 878, 10752]","['Drama', 'Science Fiction', 'War']",4.177183357197638,High
785084,The Whale,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,64.165,2022-12-09,7.841,3822,[18],['Drama'],4.176922514982683,High
196867,Annie,"Annie is a young, happy foster kid who's also tough enough to make her way on the streets of New York in 2014. Originally left by her parents as a baby with the promise that they'd be back for her someday, it's been a hard knock life ever since with her mean foster mom Miss Hannigan. But everything's about to change when the hard-nosed tycoon and New York mayoral candidate Will Stacks—advised by his brilliant VP and his shrewd and scheming campaign advisor—makes a thinly-veiled campaign move and takes her in. Stacks believes he's her guardian angel, but Annie's self-assured nature and bright, sun-will-come-out-tomorrow outlook on life just might mean it's the other way around.",64.147,2014-12-18,6.228,1269,"[35, 18, 10751]","['Comedy', 'Drama', 'Family']",4.17664625492813,High
10591,The Girl Next Door,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",63.999,2004-04-09,6.722,3482,"[35, 10749]","['Comedy', 'Romance']",4.174371885161908,High
1050035,Monster,"When her young son Minato starts to behave strangely, single mother Saori knows that there is something wrong. Discovering that one of his teachers might be responsible, she storms into the school demanding answers. But as the story unfolds through the eyes of mother, teacher and child, shocking truths begin to emerge.",63.927,2023-06-02,8.0,535,"[9648, 53, 18]","['Mystery', 'Thriller', 'Drama']",4.173263561849095,High
420809,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",63.828,2019-10-16,7.306,6076,"[10751, 14, 12, 28]","['Family', 'Fantasy', 'Adventure', 'Action']",4.1717376087958735,High
345940,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",63.805,2018-08-09,6.3,7602,"[28, 878, 27]","['Action', 'Science Fiction', 'Horror']",4.171382760875338,High
449443,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,63.684,2018-01-18,6.811,2833,"[28, 80, 53]","['Action', 'Crime', 'Thriller']",4.1695138757156975,High
79443,The Smurfs: A Christmas Carol,"When Grouchy Smurf behaves badly to everyone and refuses to celebrate Christmas, the Smurfs of Christmas Past, Present and Future teach him to appreciate Christmas.",63.668,2011-12-02,6.7,253,"[16, 35, 10751]","['Animation', 'Comedy', 'Family']",4.16926648873936,High
284053,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",63.657,2017-10-02,7.6,20671,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']",4.169096374685209,High
1083862,Resident Evil: Death Island,"In San Francisco, Jill Valentine is dealing with a zombie outbreak and a new T-Virus, Leon Kennedy is on the trail of a kidnapped DARPA scientist, and Claire Redfield is investigating a monstrous fish that is killing whales in the bay. Joined by Chris Redfield and Rebecca Chambers, they discover the trail of clues from their separate cases all converge on the same location, Alcatraz Island, where a new evil has taken residence and awaits their arrival.",63.452,2023-06-22,7.4,974,"[16, 28, 27]","['Animation', 'Action', 'Horror']",4.165920760711322,High
1105407,Damaged,"A Chicago detective travels to Scotland after an emerging serial killer’s crimes match those that he investigated five years earlier, one of which was the crime scene of his murdered girlfriend.",63.41,2024-04-12,5.8,206,"[28, 18, 53, 80]","['Action', 'Drama', 'Thriller', 'Crime']",4.165268900558799,High
1122618,Good One,"On a weekend backpacking trip in the Catskills, 17-year-old Sam contends with the competing egos of her father and his oldest friend.",63.388,2024-08-09,6.1,17,[18],['Drama'],4.164927280343983,High
24752,Dragon Ball Z: Cooler's Revenge,"After defeating Frieza, Goku returns to Earth and goes on a camping trip with Gohan and Krillin. Everything is normal until Cooler - Frieza's brother - sends three henchmen after Goku. A long fight ensues between our heroes and Cooler, in which he transforms into the fourth stage of his evolution and has the edge in the fight... until Goku transforms into a Super Saiyan.",63.325,1991-07-20,7.0,670,"[28, 16, 878]","['Action', 'Animation', 'Science Fiction']",4.163948358167808,High
37135,Tarzan,"Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...",63.254,1999-06-18,7.4,6712,"[10751, 12, 16, 18]","['Family', 'Adventure', 'Animation', 'Drama']",4.162843978646793,High
12092,Alice in Wonderland,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",63.242,1951-07-28,7.2,5817,"[16, 10751, 14, 12]","['Animation', 'Family', 'Fantasy', 'Adventure']",4.162657202404188,High
9880,The Princess Diaries,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",63.242,2001-08-03,7.0,4907,"[35, 10751, 10749]","['Comedy', 'Family', 'Romance']",4.162657202404188,High
1236671,Dange,Former friends Xavier and Yuva meet again in college as adversaries when their respective cohorts come to blows during their annual cultural festival.,63.203,2024-03-01,5.7,3,"[28, 18, 53]","['Action', 'Drama', 'Thriller']",4.162049938576113,High
1621,Trading Places,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,63.203,1983-06-07,7.219,3231,[35],['Comedy'],4.162049938576113,High
272,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",63.168,2005-06-10,7.7,20901,"[28, 80, 18]","['Action', 'Crime', 'Drama']",4.161504644064624,High
4951,10 Things I Hate About You,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",63.127,1999-03-30,7.6,8069,"[35, 10749, 18]","['Comedy', 'Romance', 'Drama']",4.1608654920883845,High
1142414,Cheat,"On the surface it's believed to be another urban legend - a supernatural being from the afterlife is violently killing anyone who cheats on their significant other in the small college town of Silvercreek, Pennsylvania. But the town's unusually high suicide rate is finally convincing both locals and college students that everything is not as it seems. When Maeve - a female college student - sleeps with Charlie, the married man of the host family she is staying with, both sense the deadly curse is closing in on them. Unable to get anyone to believe them, Maeve and Charlie seek out a local history student to help find answers and figure out a way to defend themselves. It all comes undone, however, as several people are horrifically killed by the savage being - one-by-one at a rapid pace. Eventually, Maeve, Charlie and the few survivors band together in an attempt to defeat the monster once and for all.",63.111,2023-08-24,7.2,48,"[53, 27]","['Thriller', 'Horror']",4.160615956068125,High
537996,The Ballad of Buster Scruggs,"Vignettes weaving together the stories of six individuals in the old West at the end of the Civil War. Following the tales of a sharp-shooting songster, a wannabe bank robber, two weary traveling performers, a lone gold prospector, a woman traveling the West to an uncertain future, and a motley crew of strangers undertaking a carriage ride.",63.09,2018-11-09,7.136,3999,"[37, 35, 18]","['Western', 'Comedy', 'Drama']",4.160288345516135,High
400155,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",63.055,2018-06-28,6.864,4386,"[16, 35, 10751, 14]","['Animation', 'Comedy', 'Family', 'Fantasy']",4.159742089308397,High
290098,The Handmaiden,"In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",63.031,2016-06-01,8.2,3725,"[53, 18, 10749]","['Thriller', 'Drama', 'Romance']",4.159367341087969,High
493922,Hereditary,"Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.",63.017,2018-06-07,7.288,7626,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']",4.159148673087597,High
1402,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,63.013,2006-12-14,7.9,9800,[18],['Drama'],4.159086187732583,High
198184,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",62.984,2015-03-04,6.788,7857,"[80, 28, 878]","['Crime', 'Action', 'Science Fiction']",4.158633052104463,High
546554,Knives Out,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",62.958,2019-11-27,7.846,12328,"[35, 80, 9648]","['Comedy', 'Crime', 'Mystery']",4.158226617933386,High
1254234,Blood Dried Hands,"A reluctant serial killer grapples with his base desires and longs for his own death, as a small town Detective closes in on his trail to stop the killing spree while dealing with her own debilitating trauma.",62.923,2024-05-01,8.0,1,"[27, 53, 18, 80]","['Horror', 'Thriller', 'Drama', 'Crime']",4.157679234023753,High
353081,Mission: Impossible - Fallout,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",62.889,2018-07-13,7.4,8155,"[28, 12]","['Action', 'Adventure']",4.157147202590053,High
756999,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",62.765,2022-06-22,7.598,4889,"[27, 53]","['Horror', 'Thriller']",4.155204450478863,High
1281933,Divorce,"Two decades after divorcing and taking separate paths in life, a former couple is working to obtain an official declaration of invalidity of their brief marriage.",62.755,2024-09-25,6.515,34,"[35, 18]","['Comedy', 'Drama']",4.155047612335506,High
82690,Wreck-It Ralph,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",62.722,2012-11-01,7.34,12242,"[10751, 16, 35, 12]","['Family', 'Animation', 'Comedy', 'Adventure']",4.1545298718687995,High
381284,Hidden Figures,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",62.67,2016-12-10,8.059,9677,"[18, 36]","['Drama', 'History']",4.153713494028934,High
739547,Thelma the Unicorn,"Thelma dreams of being a glamorous unicorn. Then in a rare pink and glitter-filled moment of fate, Thelma's wish comes true. She rises to instant international stardom, but at an unexpected cost. After a while, Thelma realizes that she was happier as her ordinary, sparkle-free self. So she ditches her horn, scrubs off her sparkles, and returns home, where her best friend is waiting for her with a hug.",62.666,2024-05-17,7.1,158,"[16, 14, 10751]","['Animation', 'Fantasy', 'Family']",4.153650668119508,Moderate
762430,Retribution,"When a mysterious caller puts a bomb under his car seat, Matt Turner begins a high-speed chase across the city to complete a specific series of tasks- all with his kids trapped in the back seat.",62.664,2023-08-23,6.651,1139,"[53, 28, 12]","['Thriller', 'Action', 'Adventure']",4.153619253684573,Moderate
1040148,"Ruby Gillman, Teenage Kraken","Ruby Gillman, a sweet and awkward high school student, discovers she's a direct descendant of the warrior kraken queens. The kraken are sworn to protect the oceans of the world against the vain, power-hungry mermaids. Destined to inherit the throne from her commanding grandmother, Ruby must use her newfound powers to protect those she loves most.",62.597,2023-06-28,7.3,965,"[16, 10751, 14, 35]","['Animation', 'Family', 'Fantasy', 'Comedy']",4.152566299422225,Moderate
739405,Operation Fortune: Ruse de Guerre,Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,62.551,2023-01-04,6.5,1509,"[28, 53, 35, 12]","['Action', 'Thriller', 'Comedy', 'Adventure']",4.151842733152886,Moderate
258509,Alvin and the Chipmunks: The Road Chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",62.493,2015-12-17,6.0,1619,"[10751, 12, 35, 10402, 16]","['Family', 'Adventure', 'Comedy', 'Music', 'Animation']",4.150929663601715,Moderate
76338,Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",62.462,2013-10-30,6.522,17204,"[28, 12, 14]","['Action', 'Adventure', 'Fantasy']",4.150441301573971,Moderate
27578,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",62.397,2010-08-03,6.2,7694,"[53, 12, 28]","['Thriller', 'Adventure', 'Action']",4.149416541711632,Moderate
71672,Wrong Turn 4: Bloody Beginnings,"A group of friends take refuge in a deserted sanatorium after they are left stranded in a snowstorm. Later, the place becomes a death trap when man-eating cannibals surround them.",62.338,2011-10-17,5.723,1083,"[27, 53]","['Horror', 'Thriller']",4.1484854649883545,Moderate
59053,The Raffle,"Struggling with a financial crisis, a good-looking widow decides to put herself up for grabs. However, going through with it becomes almost impossible with a new love and the legal system thrown into the mix.",62.229,1991-11-15,6.7,164,[18],['Drama'],4.146763056667901,Moderate
345887,The Equalizer 2,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when his former partner is murdered.",62.117,2018-07-19,6.756,5312,"[28, 53, 80]","['Action', 'Thriller', 'Crime']",4.144990146890993,Moderate
1091,The Thing,"In the winter of 1982, a twelve-man research team at a remote Antarctic research station discovers an alien buried in the snow for over 100,000 years. Soon unfrozen, the form-changing creature wreaks havoc, creates terror... and becomes one of them.",62.109,1982-06-25,8.065,6950,"[27, 9648, 878]","['Horror', 'Mystery', 'Science Fiction']",4.14486339012122,Moderate
1305194,Mi prima la sexóloga 2 (de la fantasía a la realidad),,62.107,2024-05-15,6.9,81,"[35, 18]","['Comedy', 'Drama']",4.144831698418105,Moderate
1171462,Golden Kamuy,"On the Hokkaido frontier, a war veteran and Ainu girl race against misfits and military renegades to find treasure mapped out on tattooed outlaws.",62.101,2024-01-19,6.8,53,"[28, 12, 35]","['Action', 'Adventure', 'Comedy']",4.14473661728213,Moderate
950,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",62.079,2006-03-29,6.7,9653,"[16, 10751, 35, 12]","['Animation', 'Family', 'Comedy', 'Adventure']",4.144387909083954,Moderate
497698,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",62.069,2021-01-01,7.2,10148,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']",4.144229365151099,Moderate
1134754,172 Days,"Zira was united with Amer for 172 very memorable days. Fate separated, Amer left too soon, leaving many sweet memories for Zira.",62.047,2023-11-23,5.6,23,"[18, 10749]","['Drama', 'Romance']",4.143880479994208,Moderate
17111,Shutter,"After killing a young girl in a hit-and-run accident, a couple is haunted by more than just the memory of their deadly choice.",62.04,2004-09-09,7.293,1215,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']",4.143769445549624,Moderate
524434,Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",61.989,2021-11-03,6.9,8241,"[878, 28, 12]","['Science Fiction', 'Action', 'Adventure']",4.14296010797202,Moderate
545611,Everything Everywhere All at Once,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",61.985,2022-03-24,7.8,6524,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']",4.142896602804266,Moderate
15121,The Sound of Music,"In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",61.978,1965-03-29,7.7,3255,"[18, 10751, 10402, 10749]","['Drama', 'Family', 'Music', 'Romance']",4.142785459055591,Moderate
884605,No Hard Feelings,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",61.966,2023-06-15,6.782,2977,"[35, 10749]","['Comedy', 'Romance']",4.142594898170811,Moderate
602223,The Forever Purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,61.964,2021-06-30,6.9,2488,"[27, 28, 53]","['Horror', 'Action', 'Thriller']",4.142563134492575,Moderate
137113,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",61.838,2014-05-27,7.625,13760,"[28, 878]","['Action', 'Science Fiction']",4.140559986019063,Moderate
1119106,"If My Favorite Pop Idol Made It to the Budokan, I Would Die: The Movie",,61.788,2023-05-12,6.0,1,"[18, 35]","['Drama', 'Comedy']",4.13976397241296,Moderate
822119,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",61.655,2025-02-12,0.0,0,"[28, 878]","['Action', 'Science Fiction']",4.1376434866172485,Moderate
28,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",61.632,1979-08-15,8.3,8192,"[18, 10752]","['Drama', 'War']",4.137276329605613,Moderate
949,Heat,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.,61.623,1995-12-15,7.918,7263,"[80, 18, 28]","['Crime', 'Drama', 'Action']",4.137132622767315,Moderate
1607,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",61.579,1993-10-01,7.864,2463,"[18, 80]","['Drama', 'Crime']",4.136429758566881,Moderate
140300,Kung Fu Panda 3,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",61.571,2016-01-23,6.914,5995,"[28, 12, 16, 35, 10751]","['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",4.136301911982607,Moderate
57800,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",61.532,2012-06-27,6.4,7530,"[16, 35, 12, 10751]","['Animation', 'Comedy', 'Adventure', 'Family']",4.135678425715078,Moderate
333371,10 Cloverfield Lane,"After a catastrophic car crash, a young woman wakes up in a survivalist's underground bunker, where he claims to have saved her from an apocalyptic attack that has left the outside world uninhabitable.",61.418,2016-03-10,7.0,7869,"[53, 878, 18, 27]","['Thriller', 'Science Fiction', 'Drama', 'Horror']",4.133853695316813,Moderate
1885,The Karate Kid,"Daniel moves to Los Angeles with his mother, Lucille, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of high school students, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei, John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and later, preparing him to compete against the brutal Cobra Kai.",61.388,1984-06-22,7.2,4133,"[28, 18, 10751]","['Action', 'Drama', 'Family']",4.133372949189579,Moderate
810693,Jujutsu Kaisen 0,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",61.357,2021-12-24,8.17,1394,"[16, 28, 14]","['Animation', 'Action', 'Fantasy']",4.132875935270975,Moderate
1148713,The Courier,"After shrewdly seizing his chance to join a money-laundering scheme, a modest valet dives into a world of fast cash, fast cars — and an inevitable crash.",61.328,2024-01-19,6.5,110,"[53, 80]","['Thriller', 'Crime']",4.132410763028557,Moderate
